,lat_centroid,lon_centroid,year,month
31303,39.19623153578476,-86.22737678006368,2021,6
31304,39.19623153578476,-86.22737678006368,2021,7
31305,39.19623153578476,-86.22737678006368,2021,8
31306,39.19623153578476,-86.22737678006368,2021,9
31343,38.31893113704579,-85.90681259382413,2021,4
31344,38.31893113704579,-85.90681259382413,2021,5
31345,38.31893113704579,-85.90681259382413,2021,6
31346,38.31893113704579,-85.90681259382413,2021,7
31347,38.31893113704579,-85.90681259382413,2021,8
31348,38.31893113704579,-85.90681259382413,2021,9
31350,38.31893113704579,-85.90681259382413,2020,4
31351,38.31893113704579,-85.90681259382413,2020,5
31352,38.31893113704579,-85.90681259382413,2020,6
31353,38.31893113704579,-85.90681259382413,2020,7
31354,38.31893113704579,-85.90681259382413,2020,8
31355,38.31893113704579,-85.90681259382413,2020,9
31356,38.31893113704579,-85.90681259382413,2020,10
31427,38.1951715250524,-86.11130682918781,2021,4
31428,38.1951715250524,-86.11130682918781,2021,5
31429,38.1951715250524,-86.11130682918781,2021,6
31430,38.1951715250524,-86.11130682918781,2021,7
31431,38.1951715250524,-86.11130682918781,2021,8
31432,38.1951715250524,-86.11130682918781,2021,9
31434,38.1951715250524,-86.11130682918781,2020,4
31435,38.1951715250524,-86.11130682918781,2020,5
31436,38.1951715250524,-86.11130682918781,2020,6
31437,38.1951715250524,-86.11130682918781,2020,7
31438,38.1951715250524,-86.11130682918781,2020,8
31439,38.1951715250524,-86.11130682918781,2020,9
31440,38.1951715250524,-86.11130682918781,2020,10
31553,38.1951715250524,-86.11130682918781,2003,8
31563,38.90641640098537,-86.03753972835918,2020,4
31564,38.90641640098537,-86.03753972835918,2020,5
31565,38.90641640098537,-86.03753972835918,2020,6
31566,38.90641640098537,-86.03753972835918,2020,7
31567,38.90641640098537,-86.03753972835918,2020,8
31568,38.90641640098537,-86.03753972835918,2020,9
31569,38.90641640098537,-86.03753972835918,2020,10
31675,38.90641640098537,-86.03753972835918,2003,8
31685,38.841160425517344,-86.48345736328008,2021,4
31686,38.841160425517344,-86.48345736328008,2021,5
31687,38.841160425517344,-86.48345736328008,2021,6
31688,38.841160425517344,-86.48345736328008,2021,7
31689,38.841160425517344,-86.48345736328008,2021,8
31690,38.841160425517344,-86.48345736328008,2021,9
31692,38.841160425517344,-86.48345736328008,2020,4
31693,38.841160425517344,-86.48345736328008,2020,5
31694,38.841160425517344,-86.48345736328008,2020,6
31695,38.841160425517344,-86.48345736328008,2020,7
31696,38.841160425517344,-86.48345736328008,2020,8
31697,38.841160425517344,-86.48345736328008,2020,9
31698,38.841160425517344,-86.48345736328008,2020,10
31804,38.841160425517344,-86.48345736328008,2003,8
31821,39.160910272184,-86.52312652398106,2021,4
31822,39.160910272184,-86.52312652398106,2021,5
31823,39.160910272184,-86.52312652398106,2021,6
31824,39.160910272184,-86.52312652398106,2021,7
31825,39.160910272184,-86.52312652398106,2021,8
31826,39.160910272184,-86.52312652398106,2021,9
31828,39.160910272184,-86.52312652398106,2020,4
31829,39.160910272184,-86.52312652398106,2020,5
31830,39.160910272184,-86.52312652398106,2020,6
31831,39.160910272184,-86.52312652398106,2020,7
31832,39.160910272184,-86.52312652398106,2020,8
31833,39.160910272184,-86.52312652398106,2020,9
31834,39.160910272184,-86.52312652398106,2020,10
31947,39.160910272184,-86.52312652398106,2003,8
31950,38.54179057221895,-86.49506132380634,2021,4
31951,38.54179057221895,-86.49506132380634,2021,5
31952,38.54179057221895,-86.49506132380634,2021,6
31953,38.54179057221895,-86.49506132380634,2021,7
31954,38.54179057221895,-86.49506132380634,2021,8
31955,38.54179057221895,-86.49506132380634,2021,9
31957,38.54179057221895,-86.49506132380634,2020,4
31958,38.54179057221895,-86.49506132380634,2020,5
31959,38.54179057221895,-86.49506132380634,2020,6
31960,38.54179057221895,-86.49506132380634,2020,7
31961,38.54179057221895,-86.49506132380634,2020,8
31962,38.54179057221895,-86.49506132380634,2020,9
31963,38.54179057221895,-86.49506132380634,2020,10
32076,38.54179057221895,-86.49506132380634,2003,8
32086,38.07965285417814,-86.63802268360243,2020,4
32087,38.07965285417814,-86.63802268360243,2020,5
32088,38.07965285417814,-86.63802268360243,2020,6
32089,38.07965285417814,-86.63802268360243,2020,7
32090,38.07965285417814,-86.63802268360243,2020,8
32091,38.07965285417814,-86.63802268360243,2020,9
32092,38.07965285417814,-86.63802268360243,2020,10
32163,38.07965285417814,-86.63802268360243,2003,8
32173,38.59999799589368,-86.10530521704997,2020,4
32174,38.59999799589368,-86.10530521704997,2020,5
32175,38.59999799589368,-86.10530521704997,2020,6
32176,38.59999799589368,-86.10530521704997,2020,7
32177,38.59999799589368,-86.10530521704997,2020,8
32178,38.59999799589368,-86.10530521704997,2020,9
32179,38.59999799589368,-86.10530521704997,2020,10
32292,38.59999799589368,-86.10530521704997,2003,8
32309,38.47717759094246,-85.70729854416533,2021,4
32310,38.47717759094246,-85.70729854416533,2021,5
32311,38.47717759094246,-85.70729854416533,2021,6
32312,38.47717759094246,-85.70729854416533,2021,7
32313,38.47717759094246,-85.70729854416533,2021,8
32314,38.47717759094246,-85.70729854416533,2021,9
32316,38.47717759094246,-85.70729854416533,2020,4
32317,38.47717759094246,-85.70729854416533,2020,5
32318,38.47717759094246,-85.70729854416533,2020,6
32319,38.47717759094246,-85.70729854416533,2020,7
32320,38.47717759094246,-85.70729854416533,2020,8
32321,38.47717759094246,-85.70729854416533,2020,9
32322,38.47717759094246,-85.70729854416533,2020,10
32435,38.47717759094246,-85.70729854416533,2003,8
32518,39.14517193438365,-84.97324273786921,2012,9
32527,39.14517193438365,-84.97324273786921,2010,4
32528,39.14517193438365,-84.97324273786921,2010,5
32529,39.14517193438365,-84.97324273786921,2010,6
32530,39.14517193438365,-84.97324273786921,2010,7
32531,39.14517193438365,-84.97324273786921,2010,8
32532,39.14517193438365,-84.97324273786921,2010,9
32534,39.14517193438365,-84.97324273786921,2009,7
32535,39.14517193438365,-84.97324273786921,2009,8
32538,39.14517193438365,-84.97324273786921,2003,4
32539,39.14517193438365,-84.97324273786921,2003,5
32540,39.14517193438365,-84.97324273786921,2003,6
32541,39.14517193438365,-84.97324273786921,2003,7
32542,39.14517193438365,-84.97324273786921,2003,8
32543,39.14517193438365,-84.97324273786921,2003,9
32544,39.14517193438365,-84.97324273786921,2003,10
32545,39.14517193438365,-84.97324273786921,2002,4
32546,39.14517193438365,-84.97324273786921,2002,5
32547,39.14517193438365,-84.97324273786921,2002,6
32548,39.14517193438365,-84.97324273786921,2002,7
32549,39.14517193438365,-84.97324273786921,2002,8
32550,39.14517193438365,-84.97324273786921,2002,9
32551,39.14517193438365,-84.97324273786921,2002,10
32552,39.14517193438365,-84.97324273786921,2001,4
32553,39.14517193438365,-84.97324273786921,2001,5
32554,39.14517193438365,-84.97324273786921,2001,6
32555,39.14517193438365,-84.97324273786921,2001,7
32556,39.14517193438365,-84.97324273786921,2001,8
32557,39.14517193438365,-84.97324273786921,2001,9
32558,39.14517193438365,-84.97324273786921,2001,10
32559,39.14517193438365,-84.97324273786921,2000,4
32560,39.14517193438365,-84.97324273786921,2000,5
32561,39.14517193438365,-84.97324273786921,2000,6
32562,39.14517193438365,-84.97324273786921,2000,7
32563,39.14517193438365,-84.97324273786921,2000,8
32564,39.14517193438365,-84.97324273786921,2000,9
32565,39.14517193438365,-84.97324273786921,2000,10
32646,39.41486847890325,-85.06014333272962,2012,9
32655,39.41486847890325,-85.06014333272962,2010,4
32656,39.41486847890325,-85.06014333272962,2010,5
32657,39.41486847890325,-85.06014333272962,2010,6
32658,39.41486847890325,-85.06014333272962,2010,7
32659,39.41486847890325,-85.06014333272962,2010,8
32660,39.41486847890325,-85.06014333272962,2010,9
32662,39.41486847890325,-85.06014333272962,2009,7
32663,39.41486847890325,-85.06014333272962,2009,8
32666,39.41486847890325,-85.06014333272962,2003,4
32667,39.41486847890325,-85.06014333272962,2003,5
32668,39.41486847890325,-85.06014333272962,2003,6
32669,39.41486847890325,-85.06014333272962,2003,7
32670,39.41486847890325,-85.06014333272962,2003,8
32671,39.41486847890325,-85.06014333272962,2003,9
32672,39.41486847890325,-85.06014333272962,2003,10
32673,39.41486847890325,-85.06014333272962,2002,4
32674,39.41486847890325,-85.06014333272962,2002,5
32675,39.41486847890325,-85.06014333272962,2002,6
32676,39.41486847890325,-85.06014333272962,2002,7
32677,39.41486847890325,-85.06014333272962,2002,8
32678,39.41486847890325,-85.06014333272962,2002,9
32679,39.41486847890325,-85.06014333272962,2002,10
32680,39.41486847890325,-85.06014333272962,2001,4
32681,39.41486847890325,-85.06014333272962,2001,5
32682,39.41486847890325,-85.06014333272962,2001,6
32683,39.41486847890325,-85.06014333272962,2001,7
32684,39.41486847890325,-85.06014333272962,2001,8
32685,39.41486847890325,-85.06014333272962,2001,9
32686,39.41486847890325,-85.06014333272962,2001,10
32687,39.41486847890325,-85.06014333272962,2000,4
32688,39.41486847890325,-85.06014333272962,2000,5
32689,39.41486847890325,-85.06014333272962,2000,6
32690,39.41486847890325,-85.06014333272962,2000,7
32691,39.41486847890325,-85.06014333272962,2000,8
32692,39.41486847890325,-85.06014333272962,2000,9
32693,39.41486847890325,-85.06014333272962,2000,10
32708,38.78578871740537,-85.43855043504236,2021,4
32709,38.78578871740537,-85.43855043504236,2021,5
32710,38.78578871740537,-85.43855043504236,2021,6
32711,38.78578871740537,-85.43855043504236,2021,7
32712,38.78578871740537,-85.43855043504236,2021,8
32713,38.78578871740537,-85.43855043504236,2021,9
32715,38.78578871740537,-85.43855043504236,2020,4
32716,38.78578871740537,-85.43855043504236,2020,5
32717,38.78578871740537,-85.43855043504236,2020,6
32718,38.78578871740537,-85.43855043504236,2020,7
32719,38.78578871740537,-85.43855043504236,2020,8
32720,38.78578871740537,-85.43855043504236,2020,9
32721,38.78578871740537,-85.43855043504236,2020,10
32806,38.78578871740537,-85.43855043504236,2003,8
32823,38.996923297558006,-85.6280343554002,2021,4
32824,38.996923297558006,-85.6280343554002,2021,5
32825,38.996923297558006,-85.6280343554002,2021,6
32826,38.996923297558006,-85.6280343554002,2021,7
32827,38.996923297558006,-85.6280343554002,2021,8
32828,38.996923297558006,-85.6280343554002,2021,9
32830,38.996923297558006,-85.6280343554002,2020,4
32831,38.996923297558006,-85.6280343554002,2020,5
32832,38.996923297558006,-85.6280343554002,2020,6
32833,38.996923297558006,-85.6280343554002,2020,7
32834,38.996923297558006,-85.6280343554002,2020,8
32835,38.996923297558006,-85.6280343554002,2020,9
32836,38.996923297558006,-85.6280343554002,2020,10
32949,38.996923297558006,-85.6280343554002,2003,8
33022,38.9500787909213,-84.96509111617027,2010,4
33023,38.9500787909213,-84.96509111617027,2010,5
33024,38.9500787909213,-84.96509111617027,2010,6
33025,38.9500787909213,-84.96509111617027,2010,7
33026,38.9500787909213,-84.96509111617027,2010,8
33027,38.9500787909213,-84.96509111617027,2010,9
33102,39.10347556529025,-85.26236518015438,2012,9
33111,39.10347556529025,-85.26236518015438,2010,4
33112,39.10347556529025,-85.26236518015438,2010,5
33113,39.10347556529025,-85.26236518015438,2010,6
33114,39.10347556529025,-85.26236518015438,2010,7
33115,39.10347556529025,-85.26236518015438,2010,8
33116,39.10347556529025,-85.26236518015438,2010,9
33118,39.10347556529025,-85.26236518015438,2009,7
33119,39.10347556529025,-85.26236518015438,2009,8
33122,39.10347556529025,-85.26236518015438,2003,4
33123,39.10347556529025,-85.26236518015438,2003,5
33124,39.10347556529025,-85.26236518015438,2003,6
33125,39.10347556529025,-85.26236518015438,2003,7
33126,39.10347556529025,-85.26236518015438,2003,8
33127,39.10347556529025,-85.26236518015438,2003,9
33128,39.10347556529025,-85.26236518015438,2003,10
33129,39.10347556529025,-85.26236518015438,2002,4
33130,39.10347556529025,-85.26236518015438,2002,5
33131,39.10347556529025,-85.26236518015438,2002,6
33132,39.10347556529025,-85.26236518015438,2002,7
33133,39.10347556529025,-85.26236518015438,2002,8
33134,39.10347556529025,-85.26236518015438,2002,9
33135,39.10347556529025,-85.26236518015438,2002,10
33136,39.10347556529025,-85.26236518015438,2001,4
33137,39.10347556529025,-85.26236518015438,2001,5
33138,39.10347556529025,-85.26236518015438,2001,6
33139,39.10347556529025,-85.26236518015438,2001,7
33140,39.10347556529025,-85.26236518015438,2001,8
33141,39.10347556529025,-85.26236518015438,2001,9
33142,39.10347556529025,-85.26236518015438,2001,10
33143,39.10347556529025,-85.26236518015438,2000,4
33144,39.10347556529025,-85.26236518015438,2000,5
33145,39.10347556529025,-85.26236518015438,2000,6
33146,39.10347556529025,-85.26236518015438,2000,7
33147,39.10347556529025,-85.26236518015438,2000,8
33148,39.10347556529025,-85.26236518015438,2000,9
33149,39.10347556529025,-85.26236518015438,2000,10
33164,38.68507421898323,-85.74748028616825,2021,4
33165,38.68507421898323,-85.74748028616825,2021,5
33166,38.68507421898323,-85.74748028616825,2021,6
33167,38.68507421898323,-85.74748028616825,2021,7
33168,38.68507421898323,-85.74748028616825,2021,8
33169,38.68507421898323,-85.74748028616825,2021,9
33276,38.68507421898323,-85.74748028616825,2003,8
33352,38.82619748042332,-85.0370018518555,2012,9
33361,38.82619748042332,-85.0370018518555,2010,4
33362,38.82619748042332,-85.0370018518555,2010,5
33363,38.82619748042332,-85.0370018518555,2010,6
33364,38.82619748042332,-85.0370018518555,2010,7
33365,38.82619748042332,-85.0370018518555,2010,8
33366,38.82619748042332,-85.0370018518555,2010,9
33368,38.82619748042332,-85.0370018518555,2009,7
33369,38.82619748042332,-85.0370018518555,2009,8
33393,39.785868503615866,-101.73129385585244,2020,8
33397,39.785868503615866,-101.73129385585244,2018,5
33398,39.785868503615866,-101.73129385585244,2018,6
33399,39.785868503615866,-101.73129385585244,2018,7
33400,39.785868503615866,-101.73129385585244,2018,8
33401,39.785868503615866,-101.73129385585244,2018,9
33424,39.785868503615866,-101.73129385585244,2011,6
33425,39.785868503615866,-101.73129385585244,2011,7
33426,39.785868503615866,-101.73129385585244,2011,9
33427,39.785868503615866,-101.73129385585244,2010,10
33434,39.785868503615866,-101.73129385585244,2007,10
33442,39.785868503615866,-101.73129385585244,2005,10
33450,39.78473751196586,-100.45993907281448,2020,4
33451,39.78473751196586,-100.45993907281448,2020,5
33452,39.78473751196586,-100.45993907281448,2020,6
33453,39.78473751196586,-100.45993907281448,2020,7
33454,39.78473751196586,-100.45993907281448,2020,8
33455,39.78473751196586,-100.45993907281448,2020,9
33456,39.78473751196586,-100.45993907281448,2020,10
33457,39.78473751196586,-100.45993907281448,2016,4
33460,39.78473751196586,-100.45993907281448,2016,7
33461,39.78473751196586,-100.45993907281448,2016,8
33462,39.78473751196586,-100.45993907281448,2016,9
33468,39.78473751196586,-100.45993907281448,2015,8
33520,39.78473751196586,-100.45993907281448,2004,6
33532,39.34972719215288,-99.88322903036928,2022,4
33533,39.34972719215288,-99.88322903036928,2022,5
33534,39.34972719215288,-99.88322903036928,2022,6
33535,39.34972719215288,-99.88322903036928,2022,7
33536,39.34972719215288,-99.88322903036928,2022,8
33537,39.34972719215288,-99.88322903036928,2022,9
33539,39.34972719215288,-99.88322903036928,2021,4
33540,39.34972719215288,-99.88322903036928,2021,5
33541,39.34972719215288,-99.88322903036928,2021,6
33542,39.34972719215288,-99.88322903036928,2021,7
33543,39.34972719215288,-99.88322903036928,2021,8
33544,39.34972719215288,-99.88322903036928,2021,9
33545,39.34972719215288,-99.88322903036928,2021,10
33546,39.34972719215288,-99.88322903036928,2020,4
33547,39.34972719215288,-99.88322903036928,2020,5
33548,39.34972719215288,-99.88322903036928,2020,6
33549,39.34972719215288,-99.88322903036928,2020,7
33550,39.34972719215288,-99.88322903036928,2020,8
33551,39.34972719215288,-99.88322903036928,2020,9
33552,39.34972719215288,-99.88322903036928,2020,10
33602,39.34972719215288,-99.88322903036928,2004,6
33607,39.78438554894027,-99.90348541126194,2022,4
33608,39.78438554894027,-99.90348541126194,2022,5
33609,39.78438554894027,-99.90348541126194,2022,6
33610,39.78438554894027,-99.90348541126194,2022,7
33611,39.78438554894027,-99.90348541126194,2022,8
33612,39.78438554894027,-99.90348541126194,2022,9
33614,39.78438554894027,-99.90348541126194,2021,4
33615,39.78438554894027,-99.90348541126194,2021,5
33616,39.78438554894027,-99.90348541126194,2021,6
33617,39.78438554894027,-99.90348541126194,2021,7
33618,39.78438554894027,-99.90348541126194,2021,8
33619,39.78438554894027,-99.90348541126194,2021,9
33620,39.78438554894027,-99.90348541126194,2021,10
33621,39.78438554894027,-99.90348541126194,2020,4
33622,39.78438554894027,-99.90348541126194,2020,5
33623,39.78438554894027,-99.90348541126194,2020,6
33624,39.78438554894027,-99.90348541126194,2020,7
33625,39.78438554894027,-99.90348541126194,2020,8
33626,39.78438554894027,-99.90348541126194,2020,9
33627,39.78438554894027,-99.90348541126194,2020,10
33684,39.78438554894027,-99.90348541126194,2004,6
33710,39.78518765694613,-101.07585048736068,2020,8
33715,39.78518765694613,-101.07585048736068,2019,6
33737,39.78518765694613,-101.07585048736068,2013,5
33738,39.78518765694613,-101.07585048736068,2013,6
33739,39.78518765694613,-101.07585048736068,2013,8
33742,39.78518765694613,-101.07585048736068,2011,6
33743,39.78518765694613,-101.07585048736068,2011,7
33744,39.78518765694613,-101.07585048736068,2011,9
33745,39.78518765694613,-101.07585048736068,2010,10
33747,39.78518765694613,-101.07585048736068,2009,5
33748,39.78518765694613,-101.07585048736068,2009,6
33749,39.78518765694613,-101.07585048736068,2009,7
33750,39.78518765694613,-101.07585048736068,2009,8
33751,39.78518765694613,-101.07585048736068,2009,9
33759,39.78518765694613,-101.07585048736068,2007,10
33767,39.78518765694613,-101.07585048736068,2005,10
33775,39.35034743900769,-100.44183950253672,2021,4
33776,39.35034743900769,-100.44183950253672,2021,5
33777,39.35034743900769,-100.44183950253672,2021,6
33778,39.35034743900769,-100.44183950253672,2021,7
33779,39.35034743900769,-100.44183950253672,2021,8
33780,39.35034743900769,-100.44183950253672,2021,9
33781,39.35034743900769,-100.44183950253672,2021,10
33789,39.35034743900769,-100.44183950253672,2016,4
33792,39.35034743900769,-100.44183950253672,2016,7
33793,39.35034743900769,-100.44183950253672,2016,8
33794,39.35034743900769,-100.44183950253672,2016,9
33800,39.35034743900769,-100.44183950253672,2015,8
33873,39.35034743900769,-100.44183950253672,2004,6
33899,39.35144905625176,-101.71998405267182,2020,8
33904,39.35144905625176,-101.71998405267182,2019,6
33906,39.35144905625176,-101.71998405267182,2018,5
33907,39.35144905625176,-101.71998405267182,2018,6
33908,39.35144905625176,-101.71998405267182,2018,7
33909,39.35144905625176,-101.71998405267182,2018,8
33910,39.35144905625176,-101.71998405267182,2018,9
33933,39.35144905625176,-101.71998405267182,2014,4
33940,39.35144905625176,-101.71998405267182,2013,5
33941,39.35144905625176,-101.71998405267182,2013,6
33942,39.35144905625176,-101.71998405267182,2013,8
33945,39.35144905625176,-101.71998405267182,2011,6
33946,39.35144905625176,-101.71998405267182,2011,7
33947,39.35144905625176,-101.71998405267182,2011,9
33948,39.35144905625176,-101.71998405267182,2010,10
33950,39.35144905625176,-101.71998405267182,2009,5
33951,39.35144905625176,-101.71998405267182,2009,6
33952,39.35144905625176,-101.71998405267182,2009,7
33953,39.35144905625176,-101.71998405267182,2009,8
33954,39.35144905625176,-101.71998405267182,2009,9
33956,39.35144905625176,-101.71998405267182,2008,4
33957,39.35144905625176,-101.71998405267182,2008,5
33958,39.35144905625176,-101.71998405267182,2008,6
33959,39.35144905625176,-101.71998405267182,2008,7
33969,39.35144905625176,-101.71998405267182,2007,10
33977,39.35144905625176,-101.71998405267182,2005,10
33985,39.35091755241021,-101.05556039582864,2020,8
33995,39.35091755241021,-101.05556039582864,2014,4
34002,39.35091755241021,-101.05556039582864,2013,5
34003,39.35091755241021,-101.05556039582864,2013,6
34004,39.35091755241021,-101.05556039582864,2013,8
34007,39.35091755241021,-101.05556039582864,2011,6
34008,39.35091755241021,-101.05556039582864,2011,7
34009,39.35091755241021,-101.05556039582864,2011,9
34010,39.35091755241021,-101.05556039582864,2010,10
34012,39.35091755241021,-101.05556039582864,2009,5
34013,39.35091755241021,-101.05556039582864,2009,6
34014,39.35091755241021,-101.05556039582864,2009,7
34015,39.35091755241021,-101.05556039582864,2009,8
34016,39.35091755241021,-101.05556039582864,2009,9
34018,39.35091755241021,-101.05556039582864,2008,4
34019,39.35091755241021,-101.05556039582864,2008,5
34020,39.35091755241021,-101.05556039582864,2008,6
34021,39.35091755241021,-101.05556039582864,2008,7
34031,39.35091755241021,-101.05556039582864,2007,10
34039,39.35091755241021,-101.05556039582864,2005,10
34047,38.9160917397498,-100.48296674923591,2022,4
34048,38.9160917397498,-100.48296674923591,2022,5
34049,38.9160917397498,-100.48296674923591,2022,6
34050,38.9160917397498,-100.48296674923591,2022,7
34051,38.9160917397498,-100.48296674923591,2022,8
34052,38.9160917397498,-100.48296674923591,2022,9
34054,38.9160917397498,-100.48296674923591,2021,4
